OBJECTID,FEATURE_ID,OPERATIONAL,LENGTH,DIRECTION,CARRIAGEWAY,ROAD_NAME,BOROUGH,WEEK_DAYS,SATURDAY,SUNDAY,EVENT_DAYS,VEHICLES,ROUTE,LANE_TYPE,ROADTYPE,YEAR_REMOVED,DATASET_LAST_UPDATED,Shape__Length
51205,83b6267f-45d0-4ead-b2d3-870a51ab3f8b,Live,271,North East,Nearside,Clapham Common South Side,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle, Motorcycle and Taxi","35, 37, 50, 88, 137, 155, 249, 322, 345, 417, 690, N137, N155, UL3, UL41",Not Applicable,TLRN,,2024/08/13 00:00:00+00,271.142357750518
51206,945d3dc7-f232-4164-a485-acba70e6bd1d,Live,149,North,Nearside,The Moorings,Newham,Not in Operation,Not in Operation,Not in Operation,Not Applicable,"Bus, Cycle, Motorcycle and Taxi","147, 300, 304, 473, N551",Not Applicable,Borough,,2024/08/13 00:00:00+00,149.19682120793
51207,c03a049d-447b-444d-b9d4-3c3715e2c368,Live,13,West,Nearside,Elmfield Road,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle and Taxi","61, 119, 126, 138, 146, 162, 208, 246, 261, 314, 320, 336, 352, 358, 367, 638, N3, N199, SL5",Not Applicable,TLRN,,2024/08/13 00:00:00+00,12.9913429628129
51208,33f1ffd7-5a1f-4bae-9dd9-7d9439ffde28,Live,152,West,Nearside,Westminster Bridge Road,Lambeth,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle and Taxi","12, 53, 148, 453, N53, N155, Y148",Not Applicable,Borough,,2024/08/13 00:00:00+00,151.525596952111
51209,c4574c04-a55b-4514-89fc-17505a99e7e4,Live,146,North West,Nearside,Brentfield,Brent,07:00-19:00,07:00-19:00,07:00-19:00,Not Applicable,"Bus, Cycle and Taxi","18, 112, N18, UL19, UL43, Y18, Y18N",Not Applicable,Borough,,2024/08/13 00:00:00+00,145.773257806089
51210,b674cae7-e583-4562-a3fc-9ce29584d40a,Live,266,East,Nearside,Bethnal Green Road,Tower Hamlets,16:00-19:00,Not in Operation,Not in Operation,Not Applicable,"Bus, Cycle and Taxi","8, 388, D3, N8, UL23, UL40, UL53, UL65, UL66",Not Applicable,Borough,,2024/08/13 00:00:00+00,266.286778346653
51211,65ddf43a-c39d-43d8-9437-2f193fd2fd5f,Live,146,South East,Nearside,London Road,Richmond upon Thames,07:00-19:00,07:00-19:00,07:00-19:00,Not Applicable,"Bus, Cycle, Motorcycle and Taxi","267, 281, 681, H22",Not Applicable,Borough,,2024/08/13 00:00:00+00,145.501827622939
51212,5cfb0870-08a8-48d3-9bae-0d88eb68dff3,Live,62,South East,Nearside,Highgate Hill,Islington,07:00-19:00,07:00-19:00,Not in Operation,Not Applicable,"Bus, Cycle and Taxi","4, 143, 210, 263, C11, N271, W5",Not Applicable,Borough,,2024/08/13 00:00:00+00,62.1636640417817
51213,f0bd5e1c-4e38-4323-bd8f-1d7e7bdc8d46,Live,142,North West,Nearside,Muswell Hill,Haringey,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle, Motorcycle, Taxi and Authorised Vehicle","144, W7",Not Applicable,Borough,,2024/08/13 00:00:00+00,142.441288839433
51214,1a025bec-22eb-48df-8b81-6f5d414b60c1,Live,416,North,Nearside,London Road,Merton,"07:00-10:00, 16:00-19:00","07:00-10:00, 16:00-19:00",Not in Operation,Not Applicable,"Bus, Cycle and Taxi","264, 270, 280, 355, N44, S1",Not Applicable,Borough,,2024/08/13 00:00:00+00,415.819525817859
51215,3beed875-c7d8-45e7-93c5-7da251368ee2,Live,69,South,Nearside,High Road,Haringey,"07:00-10:00, 16:00-00:00",Not in Operation,Not in Operation,Not Applicable,"Bus, Cycle, Motorcycle and Taxi","121, 141, 232, 329, 629, N29, W4",Not Applicable,Borough,,2024/08/13 00:00:00+00,68.7365377129307
51216,cadbf9d2-c2f1-4b09-a625-cc46062f48a2,Live,238,South,Nearside,Kingsland Road,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle, Motorcycle and Taxi","67, 76, 149, 242, 243, 277, 488, N242, UL23, UL53",Not Applicable,TLRN,,2024/08/13 00:00:00+00,238.157894841192
51217,1cd3f737-bba9-4fd3-9a97-73d0c9816b82,Live,82,East,Nearside,Southbury Road,Enfield,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle and Taxi","121, 191, 231, 307, 313, 317, 629, UL50, UL66",Not Applicable,Borough,,2024/08/13 00:00:00+00,82.1380361106859
51218,8f1393c5-1082-4b41-a6c1-58c19085dad5,Live,121,South,Nearside,High Road,Harrow,"07:00-10:00, 16:00-19:00","07:00-10:00, 16:00-19:00",Not in Operation,Not Applicable,"Bus, Cycle and Taxi","140, 182, 258, 340, 640, H12, H18, H19, N18, N140, Y18N",Not Applicable,Borough,,2024/08/13 00:00:00+00,121.247356034936
51219,9b101086-4ce9-48f6-b39b-337f0bfed03f,Live,364,West,Nearside,Woolwich Church Street,Greenwich,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle and Taxi","161, 177, 180, 380, 472, N1",Not Applicable,Borough,,2024/08/13 00:00:00+00,364.229836728888
51220,c5514e54-a5ea-4b8c-80dc-13d319912143,Live,75,South East,Nearside,Tulse Hill,Lambeth,07:00-19:00,07:00-19:00,Not in Operation,Not Applicable,"Bus, Cycle and Taxi","2, 415, 432, N2, SL6",Not Applicable,Borough,,2024/08/13 00:00:00+00,75.2000051657934
51221,97a3003d-dbb2-4ee6-a31e-b671799365c6,Live,751,South West,Nearside,Seven Sisters Road,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle, Motorcycle and Taxi","29, 253, 254, 259, N29, N253, N279, UL8, UL35, UL63",Not Applicable,TLRN,,2024/08/13 00:00:00+00,751.433112146616
51222,ac477808-01ed-4929-98f9-19241351b044,Live,353,North East,Nearside,York Road,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle, Motorcycle and Taxi","44, 295, C3, N44",Not Applicable,TLRN,,2024/08/13 00:00:00+00,353.154214996602
51223,0d8ef4f7-eb57-4d3f-88d8-2a032104d58a,Live,47,South,Nearside,Crown Lane,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle, Motorcycle and Taxi","80, 93, 118, 154, 157, 163, 164, 293, 470, K5, N133, N155, UL41",Not Applicable,TLRN,,2024/08/13 00:00:00+00,47.1763969090986
51224,e0b505d0-55b5-435b-98e3-caa8fbacb215,Live,116,South West,Nearside,Battersea Park Road,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle, Motorcycle and Taxi","156, 211, 344, 436",Not Applicable,TLRN,,2024/08/13 00:00:00+00,116.031591573752
51225,28c4d06d-0ac1-4577-b6ad-a82eaa32a912,Live,103,South West,Nearside,Hammersmith Bridge Road,Hammersmith & Fulham,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,Bus and Cycle,"72, 533, UL57, UL72",Not Applicable,Borough,,2024/08/13 00:00:00+00,103.219060709638
51226,8a03bef9-6810-4932-ba1c-8c26539ff306,Live,38,South West,Nearside,Buckingham Palace Road,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle and Taxi","11, 44, 170, C1, C10, N11, N44, UL37",Not Applicable,TLRN,,2024/08/13 00:00:00+00,38.1252984836865
51227,bd93d148-9bfc-4ca6-9335-fb35cd5bb1e9,Live,111,South,Nearside,Sydenham Hill,Lewisham,"07:00-10:00, 16:00-19:00",Not in Operation,Not in Operation,Not Applicable,Bus and Cycle,"202, 363, N63",Not Applicable,Borough,,2024/08/13 00:00:00+00,111.080014315907
51228,842842d5-5d06-40ba-a885-0e28f5f6b756,Live,86,North West,Nearside,Silvertown Way,Newham,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,Bus,"147, 330, 474, N551, UL75, UL79",Not Applicable,Borough,,2024/08/13 00:00:00+00,86.1026680869783
51229,63f0e9d9-c9a8-4863-8dac-57547609156e,Live,448,West,Nearside,London Road,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle, Motorcycle and Taxi","176, 185, 197, 356, 363, N63, P4",Not Applicable,TLRN,,2024/08/13 00:00:00+00,447.779019865235
51230,b171ded3-6ff4-4a91-895c-c3218f2e5111,Live,23,West,Nearside,Green Lanes,Haringey,07:00-10:00,Not in Operation,Not in Operation,Not Applicable,"Bus, Cycle and Taxi","29, 141, 341, N29, UL8, UL63",Not Applicable,Borough,,2024/08/13 00:00:00+00,23.0084791842233
51231,05c10e04-38ae-4025-8142-7bf6a21fb26a,Live,42,North West,Nearside,Great Tower Street,City of London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,Bus,"15, N15",Not Applicable,Borough,,2024/08/13 00:00:00+00,41.8296965311111
51232,74bda91b-25bf-41cf-940f-d51b5ed3e664,Live,21,North West,Nearside,Tottenham Court Road,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle, Motorcycle and Taxi","24, 29, 73, 134, 390, N5, N20, N29, N73, N253, N279",Not Applicable,Borough,,2024/08/13 00:00:00+00,20.5258253136855
51233,748d1f9f-8489-40f4-8484-433cb50b4351,Live,48,North West,Nearside,Hartfield Road,Merton,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,Bus,"57, 93, 131, 156, 163, 164, 200, 219, N87, UL64",Not Applicable,Borough,,2024/08/13 00:00:00+00,48.1524169656559
51234,994396cf-2262-434a-8fbc-616ed68aa479,Live,79,East,Nearside,Lordship Lane,Haringey,"07:00-10:00, 16:00-19:00","07:00-10:00, 16:00-19:00",Not in Operation,Not Applicable,"Bus, Cycle and Taxi","123, 144, 217, 231, 243, 444, 617",Not Applicable,Borough,,2024/08/13 00:00:00+00,79.3920647325289
51235,b329599e-4d24-4740-adbb-adfd5e97e86f,Live,287,South,Nearside,Camberwell Road,Southwark,07:00-19:00,07:00-19:00,07:00-19:00,Not Applicable,"Bus, Cycle and Taxi","12, 35, 40, 45, 68, 148, 171, 176, 468, N68, N89, N171, Y148",Not Applicable,Borough,,2024/08/13 00:00:00+00,286.6792015346
51236,ab6538f9-0ea8-41be-ab31-20f326a22d0c,Live,363,South East,Nearside,Finchley Road,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle, Motorcycle and Taxi","13, 113, N113, UL92",Not Applicable,TLRN,,2024/08/13 00:00:00+00,363.33334734599
51237,2078fefb-21ef-41f1-851e-e141cafbe502,Live,596,West,Nearside,Lewisham Way,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle, Motorcycle and Taxi","21, 53, 136, 171, 172, 177, 225, 321, 436, 453, N21, N53, N89, N136, N171, UL53",Not Applicable,TLRN,,2024/08/13 00:00:00+00,595.859267336925
51238,c57d4019-cb58-4270-bd78-06fba6747c86,Live,350,East,Nearside,Woolwich Church Street,Greenwich,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle and Taxi","161, 177, 180, 380, 472, N1",Not Applicable,Borough,,2024/08/13 00:00:00+00,350.264312996535
51239,1f7834a1-ba47-453c-bc05-163a1be52aa3,Live,282,North East,Nearside,Stanstead Road,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle, Motorcycle and Taxi","171, 185, N171",Not Applicable,TLRN,,2024/08/13 00:00:00+00,282.34455219109
51240,57a25e33-147e-4637-98ab-472312d7484a,Live,229,North,Nearside,South Lambeth Road,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle, Motorcycle and Taxi","2, 88, N2, UL37",Not Applicable,TLRN,,2024/08/13 00:00:00+00,228.749737564787
51241,a8e5277e-20e5-44e0-9fdb-2e0b79e052d8,Live,23,North,Nearside,Sydenham Hill,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,Bus and Cycle,"176, 185, 197, 363, N63, P4",Not Applicable,TLRN,,2024/08/13 00:00:00+00,22.7522772096752
51242,59776d5f-254f-4e2c-a6f6-85cd862f9b6a,Live,68,South,Nearside,Heston Road,Hounslow,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle and Taxi","111, 120",Not Applicable,Borough,,2024/08/13 00:00:00+00,67.8887591531659
51243,18a911d7-3394-415d-8134-5860cc5be54b,Live,336,East,Nearside,Queen's Road,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle, Motorcycle and Taxi","21, 36, 53, 136, 171, 172, 177, 436, N21, N53, N89, N136, N171, P13, UL3, Y36",Not Applicable,TLRN,,2024/08/13 00:00:00+00,336.408981236732
51244,7a618638-f5e9-4f30-a5c4-0091018be8dc,Live,106,South,Nearside,Kingsland Road,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle, Motorcycle and Taxi","149, 242, 243, N242, UL23, UL53",Not Applicable,TLRN,,2024/08/13 00:00:00+00,105.894526474119
51245,cb3fc317-0923-4c56-ac8c-e066d1d59e97,Live,116,West,Nearside,Goldhawk Road,Hammersmith & Fulham,"07:00-10:00, 16:00-19:00","07:00-10:00, 16:00-19:00",Not in Operation,Not Applicable,"Bus, Cycle and Taxi","94, 237, Y94",Not Applicable,Borough,,2024/08/13 00:00:00+00,116.477979893231
51246,d6a9539e-fe4c-492c-8e89-600cb39fb499,Live,128,North,Nearside,Sydenham Hill,Southwark,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,Bus and Cycle,"363, N63",Not Applicable,TLRN,,2024/08/13 00:00:00+00,128.123055363739
51247,add6de6b-8f37-41b3-a269-d0090e004d37,Live,169,North East,Nearside,York Road,Lambeth,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle, Motorcycle and Taxi","11, 76, 77, 381, C10, N381",Not Applicable,TLRN,,2024/08/13 00:00:00+00,169.467419925908
51248,bd88152d-a3b7-42cd-9364-f509171cc489,Live,389,North,Nearside,Mandeville Road,Ealing,"07:00-10:00, 16:00-19:00",Not in Operation,Not in Operation,Not Applicable,"Bus, Cycle and Taxi","140, 395, N140, SL9",Not Applicable,Borough,,2024/08/13 00:00:00+00,388.748609667734
51249,b74c6067-ba59-4ce2-8f1d-d14ca349718f,Live,14,North,Nearside,Kennington Road,Lambeth,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle and Taxi","3, 59, 159, 360, N3, N109, SL6",Not Applicable,Borough,,2024/08/13 00:00:00+00,14.2496986722899
51250,7d2bef22-a3c6-43b2-8379-2a8428103d75,Live,121,North West,Nearside,High Road,Harrow,"07:00-10:00, 16:00-19:00","07:00-10:00, 16:00-19:00",Not in Operation,Not Applicable,"Bus, Cycle and Taxi","140, 182, 258, 340, 640, N18, N140, UL13, Y18N",Not Applicable,Borough,,2024/08/13 00:00:00+00,120.788356373492
51251,c2ab921f-0cc4-4eaa-9dc5-eb24c0ea4b58,Live,133,North East,Nearside,Castelnau,Richmond upon Thames,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle and Taxi",No Routes,Not Applicable,Borough,,2024/08/13 00:00:00+00,132.911831341099
51252,263399a1-aa70-420a-bb78-37d3c0ff17c0,Live,260,South East,Nearside,City Road,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,Bus and Cycle,"4, 43, 56, 205, 214, 274, 394, N205",Not Applicable,TLRN,,2024/08/13 00:00:00+00,259.845892302614
51253,d1a4d603-cca8-47e8-a5a8-e99b18251453,Live,151,South East,Nearside,Mallards Road,Barking & Dagenham,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,Bus,"EL1, EL3",Not Applicable,Borough,,2024/08/13 00:00:00+00,150.573147023273
51254,3a256bfb-6327-419c-8c6c-2fe2aa8ad5d0,Live,34,South West,Nearside,Twyford Abbey Road,Ealing,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle and Taxi",No Routes,Not Applicable,Borough,,2024/08/13 00:00:00+00,34.0883206478855
51255,edc4f729-19b9-446b-ad9b-91b7050e0e5a,Live,213,South East,Nearside,Whipps Cross Road,Waltham Forest,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle and Taxi","257, N55",Not Applicable,Borough,,2024/08/13 00:00:00+00,213.340423525624
51256,50751a90-dc03-49ed-bbcb-3ccd2f4cfa25,Live,1353,South,Nearside,Brixton Hill,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle, Motorcycle and Taxi","2, 3, 35, 37, 45, 59, 109, 118, 133, 159, 196, 250, 333, 355, 415, 432, 690, 759, N2, N3, N109, N133, N250, P5, SL6, UL3, UL37",Not Applicable,TLRN,,2024/08/13 00:00:00+00,1353.27748638545
51257,e2d9f733-5d7a-4ab2-9faa-54f5f4bc2ea6,Live,555,North West,Nearside,Finchley Road,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle, Motorcycle and Taxi","13, 31, 46, 113, 187, 268, 603, C11, N28, N31, N113, UL1, UL2, UL6, UL70, UL77, UL92, Y31",Not Applicable,TLRN,,2024/08/13 00:00:00+00,554.515603957864
51258,00a67bd3-1288-4a34-8dda-ade13671d269,Live,135,North,Nearside,Wood Lane,Barking & Dagenham,15:00-19:00,15:00-19:00,Not in Operation,Not Applicable,"Bus, Cycle and Taxi","5, 173, 175, 499, 673, EL2, N15, UL25",Not Applicable,Borough,,2024/08/13 00:00:00+00,135.000926203085
51259,cca7ceeb-54da-45e3-b2f8-6b5062ad0c99,Live,252,South,Nearside,High Street,Croydon,16:00-19:00,Not in Operation,Not in Operation,Not Applicable,"Bus, Cycle and Taxi","60, 119, 166, 312, 405, 407, 412, 466, 468, 645, N68",Not Applicable,Borough,,2024/08/13 00:00:00+00,252.379719291384
51260,24a0eb63-03a4-4c7b-8dbd-2ec4c7f83fa5,Live,211,North West,Nearside,Harrow Road,Brent,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle, Motorcycle and Taxi","18, 440, N18, UL15, UL19, UL27, UL33, UL43, UL85, UL92, Y18, Y18N",Not Applicable,Borough,,2024/08/13 00:00:00+00,211.098501833883
51261,21afba05-fc13-43e7-9de0-e02a24835f21,Live,200,North East,Nearside,Stonhouse Street,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle, Motorcycle and Taxi","50, 88, 155, 322, 345, N155, UL3, UL41",Not Applicable,TLRN,,2024/08/13 00:00:00+00,199.793289772365
51262,2aee780d-9b75-46cd-86a4-cd8c04e26f21,Live,30,North,Nearside,London Road,Merton,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,Bus and Cycle,"118, 127, 152, 200, 201, 280, N44, N133, S1",Not Applicable,Borough,,2024/08/13 00:00:00+00,30.1356832683976
51263,3a02fe9f-1faa-4d27-b105-049b6618270f,Live,113,South East,Nearside,Bromley Road,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle, Motorcycle and Taxi","54, 136, 208, 320, N136, N199",Not Applicable,TLRN,,2024/08/13 00:00:00+00,112.577970479544
51264,23e29558-a55e-450c-a8ea-82eb5edf0c8f,Live,54,North,Nearside,Norton Folgate,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle and Taxi","8, 26, 35, 47, 78, 135, 149, 205, 388, N8, N26, N205, N242, UL40, UL65, UL66",Not Applicable,TLRN,,2024/08/13 00:00:00+00,54.3910928724222
51265,e7473127-1460-4ae3-b441-c9ab7b6acca7,Live,264,North East,Nearside,Horn Lane,Ealing,"07:00-10:00, 16:00-19:00",Not in Operation,Not in Operation,Not Applicable,"Bus, Cycle and Taxi","218, 260, 266, 440, N266, UL1, UL36, Y218",Not Applicable,Borough,,2024/08/13 00:00:00+00,263.920722856443
51266,0cf60d79-2715-4c91-bc9b-45b3826528d2,Live,348,North West,Nearside,North End Road,Hammersmith & Fulham,"07:00-10:00, 16:00-19:00","07:00-10:00, 16:00-19:00",Not in Operation,Not Applicable,"Bus, Cycle and Taxi","28, 306, DL11, N28, UL11, UL88, Y28",Not Applicable,Borough,,2024/08/13 00:00:00+00,348.192044052265
51267,91e4fee6-902d-4229-b0ab-061f047c0a94,Live,62,North East,Nearside,Macdonald Road,Islington,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,Bus,"210, UL58",Not Applicable,Borough,,2024/08/13 00:00:00+00,61.756251963806
51268,bf89cd9f-2abd-4d76-a082-ced5a6d502f1,Live,78,West,Nearside,Shepherd's Bush Green,Hammersmith & Fulham,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,Bus and Cycle,"72, 94, 95, 148, 207, 220, 237, 260, 283, 295, N72, N207, SL8, Y94, Y148, Y295",Not Applicable,Borough,,2024/08/13 00:00:00+00,78.0989550512072
51269,122d98fc-1265-4fe1-bc97-2204cbb783ca,Live,81,South West,Nearside,Borough High Street,Transport for London,07:00-19:00,07:00-19:00,07:00-19:00,Not Applicable,"Bus, Cycle and Taxi","35, 133, 343, C10, N133, N343",Not Applicable,Borough,,2024/08/13 00:00:00+00,80.7759092004528
51270,1d4bf63c-6dfa-49d0-bb39-a2b983b25c3e,Live,86,South East,Nearside,Lordship Lane,Haringey,"07:00-10:00, 16:00-19:00","07:00-10:00, 16:00-19:00",Not in Operation,Not Applicable,"Bus, Cycle and Taxi","144, 243",Not Applicable,Borough,,2024/08/13 00:00:00+00,85.9602384667602
51271,c54b735a-0dbd-4428-941d-9cd102681f77,Live,664,East,Nearside,East India Dock Road,Transport for London,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle, Motorcycle and Taxi","15, 108, 115, D6, D8, N15, N551",Not Applicable,TLRN,,2024/08/13 00:00:00+00,664.227196679219
51272,c277655e-1fcb-4981-b642-ee92e57d72a6,Live,593,West,Nearside,Goldhawk Road,Hammersmith & Fulham,"07:00-10:00, 16:00-19:00","07:00-10:00, 16:00-19:00",Not in Operation,Not Applicable,"Bus, Cycle and Taxi","94, 237, Y94",Not Applicable,Borough,,2024/08/13 00:00:00+00,592.767636060267
51273,c01090cc-5de9-4a98-acc5-31e60f6cc198,Live,116,South East,Nearside,Lordship Lane,Haringey,"07:00-10:00, 16:00-19:00","07:00-10:00, 16:00-19:00",Not in Operation,Not Applicable,"Bus, Cycle and Taxi","144, 243",Not Applicable,Borough,,2024/08/13 00:00:00+00,115.566236472852
51274,f3939c4d-3bb6-4932-921f-c9ea26972c19,Live,91,South East,Nearside,Burnt Ash Hill,Lewisham,"07:00-10:00, 16:00-19:00",Not in Operation,Not in Operation,Not Applicable,"Bus, Cycle and Taxi","202, 261, 273, SL4",Not Applicable,Borough,,2024/08/13 00:00:00+00,90.9724765150493
51275,e5a48ee0-010c-4c36-81c9-aaf7bed44771,Live,299,East,Nearside,Bath Road,Hillingdon,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle, Motorcycle and Taxi","81, 105, 111, 278, 285, 423, A10, N9, N140, SL9, U3, UL57",Not Applicable,TLRN,,2024/08/13 00:00:00+00,298.721533443324
51276,dbc9a85d-4267-43ec-af7e-821dde619ed8,Live,62,South East,Nearside,Wellesley Road,Croydon,24 Hours (All Day),24 Hours (All Day),24 Hours (All Day),Not Applicable,"Bus, Cycle and Taxi","50, 60, 64, 75, 109, 154, 166, 194, 198, 367, 403, 407, 410, 468, 645, 689, N68, N109, N250, SL7, T1, T2, T3, T4, TR2",Not Applicable,Borough,,2024/08/13 00:00:00+00,61.5299466162485
